shark_id,latitude,longitude,datetime,behavior,predicted_state,state_probability_0,state_probability_1,state_uncertainty,speed_km_day,step_length,chlor_a,carbon_phyto,poc,sst,water_depth,eddy_speed,is_foraging,is_migrating,confidence,high_confidence,speed_category
41,32.4364,-80.10895,2025-08-08,Migrating,1,0.003257230029333297,0.9967427699706666,0.003,57.73,57.733,0.4501,40.86,91.97,10.0,-906.1999999417662,1.3849,0,1,0.997,1,Medium
41,32.72612,-79.59587,2025-08-08,Foraging,0,0.9999589680901128,4.1031909886444564e-05,0.0,0.0,57.87,0.1297,37.06,101.72,10.59,-1639.9780476851745,1.5475,1,0,1.0,1,
41,37.60479,-71.56357,2025-08-08,Foraging,0,1.0,1.2461415149023355e-46,0.0,0.0,909.014,0.1892,36.66,112.22,11.64,-1284.416625867526,1.4955,1,0,1.0,1,
41,39.3086,-67.45943,2025-08-04,Migrating,1,0.001708204713281829,0.9982917952867186,0.002,0.0,404.419,0.3386,48.19,103.51,10.1,-189.12827410771024,1.4631,0,1,0.998,1,
41,31.74657,-79.23088,2025-08-08,Foraging,0,1.0,9.282681814263554e-24,0.0,338.77,1355.094,0.05,37.43,98.5,11.21,-681.1469925439487,1.4901,1,0,1.0,1,Very_High
41,32.673,-79.80613,2025-08-07,Foraging,0,1.0,2.1881991405096584e-252,0.0,0.0,116.365,0.3179,46.47,120.7,13.77,-613.2473939677743,1.5746,1,0,1.0,1,
41,38.20236,-74.54787,2025-08-06,Migrating,1,0.012199527680384301,0.987800472319616,0.012,0.0,777.471,0.2997,32.63,97.33,10.0,-1579.921032332658,1.5887,0,1,0.988,1,
41,34.04342,-73.72911,2025-08-08,Migrating,1,0.004822897237838006,0.995177102762162,0.005,234.13,468.257,0.3951,31.59,107.89,10.08,-881.3388073226977,1.3304,0,1,0.995,1,High
41,27.72914,-71.32965,2025-08-06,Foraging,0,1.0,5.780966035899486e-32,0.0,0.0,738.432,0.2857,45.98,103.97,11.36,-1803.2782193121975,1.5361,1,0,1.0,1,
41,29.74993,-78.19882,2025-08-08,Foraging,0,1.0,5.271549144561746e-107,0.0,353.13,706.265,0.3672,39.73,106.53,12.45,-2357.244774588139,1.3167,1,0,1.0,1,Very_High
41,30.90633,-81.15409,2025-08-07,Migrating,1,0.000998414525015571,0.9990015854749847,0.001,0.0,311.409,0.3032,37.53,99.34,10.0,-143.18741344427193,1.5304,0,1,0.999,1,
41,39.64268,-74.08445,2025-08-04,Migrating,1,0.04327148277475204,0.9567285172252477,0.043,0.0,1163.354,0.0964,44.21,95.86,10.0,-1920.0455783160123,1.3389,0,1,0.957,1,
41,31.1432,-79.50016,2025-08-10,Foraging,0,1.0,3.6793557884834776e-150,0.0,177.41,1064.441,0.3323,47.75,95.08,12.91,-912.9542973912764,1.348,1,0,1.0,1,High
41,31.07643,-78.82863,2025-08-02,Foraging,0,0.9999999998691855,1.308151134079066e-10,0.0,0.0,64.361,0.2022,40.47,97.5,10.83,-1018.069200825234,1.2847,1,0,1.0,1,
159,-22.94526,113.76468,2025-08-04,Foraging,0,1.0,5.684391491831507e-145,0.0,0.0,12.678,0.1983,40.0,82.33,12.84,-2659.693595020631,0.9872,1,0,1.0,1,
159,-22.97466,113.79333,2025-08-09,Foraging,0,1.0,0.0,0.0,0.88,4.392,0.3421,39.65,108.06,15.52,-2027.3444443931244,0.8762,1,0,1.0,1,Low
159,-23.16147,113.62281,2025-08-06,Foraging,0,1.0,9.175705604919547e-95,0.0,0.0,27.126,0.2587,37.69,98.5,12.3,-2564.436576628066,0.8157,1,0,1.0,1,
159,-22.80289,113.705,2025-08-03,Foraging,0,1.0,0.0,0.0,0.0,40.75,0.5269,45.99,116.19,16.14,-2450.987382831874,0.7554,1,0,1.0,1,
159,-22.91243,113.76273,2025-08-05,Foraging,0,1.0,3.6977563997010295e-262,0.0,6.77,13.541,0.05,47.57,101.98,13.82,-2953.2658203877727,0.8783,1,0,1.0,1,Low
159,-22.86469,113.72081,2025-08-02,Foraging,0,1.0,0.0,0.0,0.0,6.828,0.3694,30.78,82.99,14.61,-2532.167050100537,0.8806,1,0,1.0,1,
130,39.42282,-68.59379,2025-08-04,Migrating,1,0.0019833337200287947,0.9980166662799712,0.002,0.0,148.047,0.2657,40.21,94.56,10.0,-603.800483485705,1.4655,0,1,0.998,1,
130,39.11224,-69.184,2025-08-03,Migrating,1,0.002666760821733035,0.997333239178267,0.003,0.0,61.435,0.3514,44.06,95.86,10.0,-743.6480231820108,1.4273,0,1,0.997,1,
130,40.37005,-70.01537,2025-08-03,Migrating,1,0.001524475756649014,0.9984755242433503,0.002,0.0,156.887,0.5479,35.71,114.04,10.0,-359.4701780899101,1.4315,0,1,0.998,1,
130,40.61997,-70.08628,2025-08-06,Migrating,1,0.0034873392896529226,0.996512660710347,0.003,9.48,28.429,0.219,31.73,98.61,10.0,-859.5331933141226,1.4258,0,1,0.997,1,Low
130,40.46686,-70.15804,2025-08-04,Migrating,1,0.004028331900393862,0.9959716680996059,0.004,0.0,18.073,0.4305,35.94,113.58,10.0,-1015.323730651562,1.4947,0,1,0.996,1,
130,40.46525,-69.28421,2025-08-09,Migrating,1,0.003418165877889324,0.9965818341221102,0.003,14.78,73.922,0.1066,43.31,108.51,10.0,-1085.5946387106046,1.6137,0,1,0.997,1,Low
130,39.14712,-69.1832,2025-08-03,Foraging,0,1.0,4.33693905620418e-20,0.0,0.0,146.823,0.1297,34.06,92.64,11.12,-10.0,1.3644,1,0,1.0,1,
130,39.04622,-69.20204,2025-08-07,Migrating,1,0.003819798346994963,0.9961802016530055,0.004,2.83,11.337,0.4477,42.59,100.41,10.0,-970.5299633353394,1.4852,0,1,0.996,1,Low
130,40.61854,-70.08151,2025-08-07,Migrating,1,0.001965525932670363,0.9980344740673294,0.002,0.0,190.277,0.2287,43.12,94.32,10.0,-557.4288577467196,1.433,0,1,0.998,1,
130,40.43851,-70.07388,2025-08-07,Migrating,1,0.005850314882027837,0.9941496851179726,0.006,0.0,20.029,0.3961,43.07,91.6,10.0,-1198.0946789615382,1.4415,0,1,0.994,1,
130,38.07744,-65.7059,2025-08-09,Migrating,1,0.002054630874463714,0.9979453691255366,0.002,229.28,458.556,0.1582,34.61,102.35,10.0,-696.0606418987446,1.4851,0,1,0.998,1,High
130,37.75195,-66.80236,2025-08-08,Migrating,1,0.0031827284786706393,0.9968172715213299,0.003,0.0,102.77,0.615,29.98,107.01,10.0,-867.4747426512673,1.4302,0,1,0.997,1,
130,39.41706,-68.61936,2025-08-10,Migrating,1,0.005459101611944772,0.994540898388055,0.005,121.67,243.348,0.3217,44.0,78.24,10.0,-1098.0972600169005,1.2836,0,1,0.995,1,Medium
130,39.58855,-69.23023,2025-08-02,Migrating,1,0.003612600965035394,0.9963873990349649,0.004,0.0,55.772,0.2047,43.42,97.28,10.0,-989.1485030855232,1.5197,0,1,0.996,1,
130,39.19461,-68.5987,2025-08-10,Migrating,1,0.003081236235808474,0.996918763764192,0.003,8.72,69.742,0.2566,44.23,88.46,10.0,-900.9158060002306,1.4279,0,1,0.997,1,Low
130,39.85088,-69.51105,2025-08-06,Migrating,1,0.004471372354790611,0.9955286276452099,0.004,0.0,106.999,0.4056,44.6,116.4,10.0,-1147.6973868396938,1.563,0,1,0.996,1,
130,39.26852,-68.6484,2025-08-06,Migrating,1,0.013540264338385698,0.9864597356616143,0.014,0.0,98.296,0.4658,43.13,109.32,10.0,-1426.4134689825726,1.3525,0,1,0.986,1,
130,40.51679,-69.90184,2025-08-05,Migrating,1,0.011747849834330061,0.9882521501656698,0.012,0.0,175.213,0.1897,39.13,99.61,10.0,-1459.457670138551,1.3953,0,1,0.988,1,
130,40.75306,-70.18854,2025-08-02,Migrating,1,0.0024282289956164805,0.9975717710043839,0.002,0.0,35.714,0.2586,37.3,109.42,10.0,-696.9043927352118,1.493,0,1,0.998,1,
130,39.24292,-67.37569,2025-08-05,Migrating,1,0.0019668878942810963,0.9980331121057187,0.002,97.52,292.563,0.3314,41.7,83.83,10.0,-553.1827513777382,1.3641,0,1,0.998,1,Medium
130,40.62398,-69.69592,2025-08-06,Migrating,1,0.009008018267736959,0.9909919817322639,0.009,250.42,250.423,0.5037,33.89,92.62,10.0,-1447.423364878653,1.4874,0,1,0.991,1,High
130,40.54402,-70.03685,2025-08-09,Migrating,1,0.004974162433106116,0.995025837566894,0.005,10.04,30.132,0.4004,44.97,92.27,10.0,-1079.9736345938493,1.4237,0,1,0.995,1,Low
130,38.70288,-61.88959,2025-08-08,Migrating,1,0.012693849798063898,0.9873061502019358,0.013,0.0,726.892,0.2369,42.72,94.42,10.0,-1533.2671658965603,1.4044,0,1,0.987,1,
130,38.04548,-69.34997,2025-08-08,Migrating,1,0.00220272398954667,0.9977972760104533,0.002,0.0,654.259,0.3475,41.95,88.7,10.0,-699.2510468262939,1.4273,0,1,0.998,1,
130,39.64132,-68.6376,2025-08-04,Migrating,1,0.005459299859786345,0.9945407001402137,0.005,0.0,187.866,0.1869,45.7,89.45,10.0,-1195.340458750983,1.5138,0,1,0.995,1,
130,40.31847,-69.36827,2025-08-08,Migrating,1,0.00600474229337871,0.9939952577066217,0.006,24.42,97.7,0.121,41.45,110.57,10.0,-1189.6310220016344,1.4684,0,1,0.994,1,Low
130,40.34872,-69.42001,2025-08-04,Migrating,1,0.015300515839118461,0.9846994841608815,0.015,0.0,5.527,0.4677,44.38,89.82,10.0,-1560.200071056972,1.444,0,1,0.985,1,
130,38.65972,-66.97175,2025-08-02,Migrating,1,0.007765829879794156,0.9922341701202059,0.008,0.0,281.745,0.2116,39.25,103.7,10.0,-1422.326445544591,1.5782,0,1,0.992,1,
130,40.44941,-70.09606,2025-08-10,Migrating,1,0.004027615787723198,0.9959723842122767,0.004,41.71,333.655,0.3395,41.33,92.09,10.0,-1108.439257444709,1.5746,0,1,0.996,1,Low
130,40.5698,-70.32059,2025-08-08,Migrating,1,0.001665752483161537,0.9983342475168382,0.002,0.0,23.228,0.1765,44.76,87.85,10.0,-524.4963120246272,1.4732,0,1,0.998,1,
130,40.52261,-69.99791,2025-08-03,Migrating,1,0.01230779561871502,0.987692204381285,0.012,0.0,27.765,0.2245,40.17,96.37,10.0,-1482.8457003303974,1.5141,0,1,0.988,1,
130,40.5177,-70.15118,2025-08-03,Migrating,1,0.005983065427577395,0.9940169345724227,0.006,0.0,12.967,0.3303,37.79,99.18,10.0,-1093.0004295774547,1.3969,0,1,0.994,1,
130,39.10852,-68.51174,2025-08-07,Migrating,1,0.0013152266508436989,0.9986847733491567,0.001,52.53,210.137,0.2998,45.2,95.46,10.0,-393.3253979259855,1.4788,0,1,0.999,1,Medium
130,40.35174,-70.90832,2025-08-08,Migrating,1,0.0012720210830727563,0.9987279789169272,0.001,247.2,247.195,0.3172,40.59,92.38,10.0,-204.7929612851957,1.4222,0,1,0.999,1,High
130,40.45289,-70.92672,2025-08-03,Migrating,1,0.013752681255011839,0.986247318744988,0.014,0.0,11.355,0.1239,39.96,94.93,10.0,-1529.226769584766,1.4853,0,1,0.986,1,
130,40.47507,-69.70444,2025-08-04,Migrating,1,0.03237771343933626,0.9676222865606634,0.032,103.43,103.432,0.2767,40.49,87.61,10.0,-1866.3947578965167,1.5492,0,1,0.968,1,Medium
130,40.60005,-69.79166,2025-08-09,Migrating,1,0.0024298322309752054,0.9975701677690252,0.002,3.15,15.731,0.2697,32.22,94.63,10.0,-831.6499791305387,1.5519,0,1,0.998,1,Low
130,40.42037,-69.82436,2025-08-02,Migrating,1,0.004927199528283116,0.9950728004717165,0.005,0.0,20.17,0.4479,43.12,100.09,10.0,-1052.4464717441472,1.3605,0,1,0.995,1,
130,38.72416,-66.91742,2025-08-07,Foraging,0,1.0,1.3907601849654612e-17,0.0,62.49,312.465,0.3633,42.23,120.08,11.04,-1187.605194189346,1.566,1,0,1.0,1,Medium
130,40.59864,-69.81667,2025-08-06,Migrating,1,0.0026483346260794253,0.9973516653739203,0.003,0.0,324.06,0.3121,41.38,108.71,10.0,-949.0281740245246,1.5858,0,1,0.997,1,
130,40.51085,-69.57552,2025-08-08,Migrating,1,0.004296023744298928,0.9957039762557007,0.004,11.3,22.591,0.333,45.49,93.47,10.0,-1061.546015652289,1.5326,0,1,0.996,1,Low
130,40.52065,-69.90618,2025-08-02,Migrating,1,0.03956833647431736,0.9604316635256828,0.04,0.0,27.973,0.1487,35.27,108.93,10.0,-1891.1457981404856,1.5378,0,1,0.96,1,
130,38.93471,-69.12798,2025-08-05,Migrating,1,0.0015115646554513709,0.998488435344549,0.002,62.83,188.486,0.2555,38.12,96.91,10.0,-576.995642235709,1.5561,0,1,0.998,1,Medium
130,38.53576,-66.69959,2025-08-06,Migrating,1,0.0014901356817633897,0.9985098643182362,0.001,215.25,215.245,0.391,45.72,106.9,10.0,-450.9154352070733,1.5069,0,1,0.999,1,High
130,40.74506,-70.18624,2025-08-03,Migrating,1,0.002733973044779847,0.9972660269552199,0.003,0.0,386.573,0.2607,44.49,95.08,10.0,-766.5970118835617,1.296,0,1,0.997,1,
130,39.6544,-69.40141,2025-08-06,Migrating,1,0.001289819975082241,0.9987101800249181,0.001,46.13,138.385,0.211,41.52,94.86,10.0,-386.2129189578077,1.4748,0,1,0.999,1,Low
130,38.43381,-67.00206,2025-08-02,Migrating,1,0.002412006977311994,0.9975879930226881,0.002,0.0,247.688,0.3081,43.5,100.42,10.0,-732.0794318263997,1.4706,0,1,0.998,1,
130,38.65495,-66.69758,2025-08-04,Migrating,1,0.0014078327948885655,0.998592167205111,0.001,18.07,36.136,0.2554,38.39,116.33,10.0,-10.0,1.2311,0,1,0.999,1,Low
37,-24.72858,38.33074,2025-08-02,Foraging,0,1.0,4.683884947304326e-125,0.0,0.0,615.628,0.3104,35.45,108.53,12.66,-1503.3085845067017,0.7577,1,0,1.0,1,
37,-29.07201,36.38,2025-08-09,Foraging,0,0.9996093612250218,0.0003906387749781441,0.0,74.32,520.235,0.4858,43.13,95.4,10.56,-1261.9176463559209,0.8639,1,0,1.0,1,Medium
37,-36.44028,36.81993,2025-08-03,Migrating,1,0.0008956815862543424,0.9991043184137457,0.001,0.0,820.343,0.4373,37.07,102.62,10.0,-10.0,0.7912,0,1,0.999,1,
37,-35.33801,31.26773,2025-08-07,Migrating,1,0.0008280572089489393,0.9991719427910511,0.001,128.72,514.883,0.4131,36.78,73.35,10.0,-60.02876658248073,0.7836,0,1,0.999,1,Medium
37,-40.54392,27.01456,2025-08-05,Migrating,1,0.0017863747630749763,0.9982136252369244,0.002,0.0,688.409,0.3779,39.77,78.01,10.0,-776.0328922878859,0.7199,0,1,0.998,1,
37,-18.79088,37.18605,2025-08-08,Foraging,0,1.0,0.0,0.0,868.77,2606.308,0.2817,42.57,104.93,18.65,-2087.384736088976,1.0113,1,0,1.0,1,Very_High
37,-32.59875,17.44657,2025-08-05,Migrating,1,0.004752643496732034,0.9952473565032679,0.005,0.0,2495.957,0.1947,37.22,108.67,10.0,-1030.0482127625337,1.0192,0,1,0.995,1,
37,-36.35676,23.61422,2025-08-02,Migrating,1,0.0008605642575156195,0.9991394357424844,0.001,0.0,702.75,0.2721,43.59,97.72,10.0,-10.0,0.7931,0,1,0.999,1,
37,-40.49469,26.98361,2025-08-09,Migrating,1,0.000932614805672107,0.9990673851943284,0.001,77.95,545.655,0.4448,40.54,98.4,10.0,-33.500081509948714,0.7856,0,1,0.999,1,Medium
37,-36.20109,35.93334,2025-08-03,Migrating,1,0.002015716242130208,0.9979842837578694,0.002,0.0,914.202,0.2319,40.63,96.11,10.0,-784.71537019082,0.7285,0,1,0.998,1,
37,-36.40852,36.92097,2025-08-09,Migrating,1,0.001417326988315855,0.9985826730116848,0.001,15.24,91.457,0.1654,34.74,115.04,10.0,-179.78250098262757,0.8602,0,1,0.999,1,Low
37,-17.98188,37.33752,2025-08-10,Foraging,0,1.0,2.9911064601863938e-264,0.0,1776.0,888.0,0.4116,46.25,103.88,13.84,-2268.128319553164,0.9036,1,0,1.0,1,Very_High
37,-25.82438,44.5599,2025-08-04,Foraging,0,0.999999957657498,4.234250277119129e-08,0.0,0.0,1146.42,0.3686,43.49,99.47,10.67,-2458.033867921944,0.718,1,0,1.0,1,
37,-18.76997,39.10527,2025-08-06,Foraging,0,1.0,4.447229626595886e-179,0.0,482.08,964.153,0.3787,39.33,80.28,13.17,-1760.90852451927,1.0075,1,0,1.0,1,Very_High
37,-25.49283,37.77596,2025-08-05,Foraging,0,1.0,4.5800485271115275e-94,0.0,0.0,759.963,0.2961,41.57,90.17,12.31,-1645.5965717373952,0.973,1,0,1.0,1,
37,-26.92947,37.94964,2025-08-02,Foraging,0,1.0,9.912912824060392e-79,0.0,0.0,160.684,0.4324,43.06,99.26,12.11,-1677.185501414942,0.914,1,0,1.0,1,
37,-22.82301,38.2163,2025-08-05,Foraging,0,1.0,1.6555634683791148e-241,0.0,152.47,457.409,0.3214,41.97,93.47,13.68,-1661.6632160453637,1.0529,1,0,1.0,1,High
37,-23.66934,38.38943,2025-08-07,Foraging,0,1.0,9.046569517099005e-111,0.0,47.88,95.755,0.2243,34.82,97.81,12.5,-1205.7895513988567,1.0104,1,0,1.0,1,Low
37,-32.03664,33.35573,2025-08-09,Migrating,1,0.0031855502519553846,0.9968144497480447,0.003,526.72,1053.43,0.3877,38.77,117.11,10.0,-876.9526125260529,0.8227,0,1,0.997,1,Very_High
37,-29.15799,36.32288,2025-08-10,Migrating,1,0.004717984912942839,0.9952820150870565,0.005,427.87,427.869,0.3996,42.19,79.24,10.0,-1177.167308339087,0.8321,0,1,0.995,1,Very_High
37,-18.1756,37.18907,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,1224.353,0.2283,46.64,82.51,14.54,-1880.427199657093,0.9726,1,0,1.0,1,
37,-33.61071,30.61265,2025-08-05,Migrating,1,0.0011186701358514523,0.9988813298641489,0.001,0.0,1836.819,0.3423,43.08,99.87,10.0,-379.84462406658594,0.7798,0,1,0.999,1,
37,-32.88291,36.28589,2025-08-05,Migrating,1,0.004138373643451538,0.9958616263565485,0.004,0.0,533.677,0.2624,40.47,107.59,10.0,-946.762724530202,0.9756,0,1,0.996,1,
37,-19.93755,44.30804,2025-08-09,Foraging,0,1.0,0.0,0.0,411.2,1644.803,0.3546,39.74,86.42,16.23,-2261.168290597984,0.9639,1,0,1.0,1,Very_High
37,-22.00325,37.89133,2025-08-10,Foraging,0,1.0,1.8884313957459722e-249,0.0,704.64,704.639,0.0632,44.2,110.21,13.73,-2085.625470327048,0.9464,1,0,1.0,1,Very_High
37,-18.47944,37.1025,2025-08-08,Foraging,0,1.0,0.0,0.0,0.0,400.375,0.2593,39.25,99.38,16.19,-2039.6504345931112,0.9721,1,0,1.0,1,
37,-34.42446,29.77339,2025-08-03,Migrating,1,0.0008300977241971265,0.999169902275803,0.001,0.0,1915.664,0.2963,35.45,93.33,10.0,-10.0,0.8287,0,1,0.999,1,
37,-25.30785,37.91279,2025-08-03,Foraging,0,1.0,2.1263006420245537e-104,0.0,0.0,1280.933,0.3524,36.81,101.63,12.42,-1935.342877074777,0.8452,1,0,1.0,1,
37,-19.44859,44.12783,2025-08-06,Foraging,0,1.0,0.0,0.0,304.09,912.277,0.4279,43.31,100.83,15.54,-1496.7730973181388,0.7144,1,0,1.0,1,Very_High
37,-20.04581,44.01775,2025-08-09,Foraging,0,1.0,0.0,0.0,22.47,67.4,0.2276,35.7,108.87,17.16,-1554.8743449318272,0.8764,1,0,1.0,1,Low
37,-18.77056,39.06556,2025-08-06,Foraging,0,1.0,0.0,0.0,0.0,538.346,0.1111,34.96,96.44,17.14,-1911.181044388876,0.9384,1,0,1.0,1,
37,-35.95936,24.88083,2025-08-02,Migrating,1,0.0010451083354599533,0.9989548916645409,0.001,0.0,2363.564,0.1884,33.62,100.61,10.0,-95.12308539835038,0.8613,0,1,0.999,1,
37,-31.1016,34.54195,2025-08-05,Migrating,1,0.003912572830380888,0.996087427169619,0.004,348.33,1044.987,0.3873,38.98,104.74,10.0,-1010.4998137538828,0.8982,0,1,0.996,1,Very_High
37,-19.35117,38.09501,2025-08-02,Foraging,0,1.0,0.0,0.0,0.0,1354.31,0.3753,44.88,106.1,17.66,-1810.1877285957,0.9647,1,0,1.0,1,
37,-21.04996,37.95785,2025-08-07,Foraging,0,1.0,0.0,0.0,37.89,189.438,0.0663,34.17,89.76,14.51,-1855.474940246257,1.035,1,0,1.0,1,Low
37,-20.04784,43.82316,2025-08-02,Foraging,0,1.0,3.253586721366248e-278,0.0,0.0,620.735,0.2622,45.25,93.18,13.95,-1715.686271106826,0.8507,1,0,1.0,1,
37,-34.51908,29.48745,2025-08-10,Migrating,1,0.0011375419600226724,0.9988624580399775,0.001,267.36,2138.904,0.1995,38.9,105.51,10.0,-326.8828956381409,0.7308,0,1,0.999,1,High
37,-22.87167,38.21258,2025-08-04,Foraging,0,1.0,8.847877423435744e-207,0.0,0.0,1548.083,0.2833,39.18,114.87,13.4,-1862.234435352723,0.8801,1,0,1.0,1,
37,-26.39801,38.06599,2025-08-10,Foraging,0,1.0,8.57579167183117e-199,0.0,65.4,392.391,0.3228,41.05,92.48,13.34,-1865.3120922235644,1.012,1,0,1.0,1,Medium
37,-19.36673,43.23497,2025-08-08,Foraging,0,1.0,0.0,0.0,0.0,943.989,0.2265,39.99,111.73,18.35,-2021.2996575051595,0.9113,1,0,1.0,1,
37,-33.80056,31.33323,2025-08-04,Migrating,1,0.0011899666214432018,0.9988100333785577,0.001,0.0,1990.622,0.2104,38.84,86.56,10.0,-626.8363855803209,0.6818,0,1,0.999,1,
37,-20.90222,37.92808,2025-08-08,Foraging,0,1.0,0.0,0.0,393.53,1574.139,0.3766,41.7,74.02,17.29,-2223.4635630360726,0.708,1,0,1.0,1,Very_High
37,-19.61355,44.26679,2025-08-10,Foraging,0,1.0,9.157481118291157e-225,0.0,338.26,676.524,0.3373,35.4,111.17,13.55,-1933.4663288946213,0.8533,1,0,1.0,1,Very_High
37,-36.24386,21.56888,2025-08-06,Migrating,1,0.0013081051692555587,0.9986918948307449,0.001,0.0,2883.223,0.2473,42.96,114.7,10.0,-71.12559050392736,0.889,0,1,0.999,1,
37,-31.91064,33.52137,2025-08-05,Migrating,1,0.0011462438283157477,0.9988537561716845,0.001,0.0,1200.518,0.3946,40.76,101.16,10.0,-230.15197903275725,0.9238,0,1,0.999,1,
92,-0.37785,-90.29138,2025-08-03,Foraging,0,1.0,0.0,0.0,0.0,6.602,0.2793,35.41,98.68,23.62,-1309.7664856901372,1.2298,1,0,1.0,1,
92,-0.40968,-90.27791,2025-08-08,Foraging,0,1.0,0.0,0.0,0.77,3.843,0.3309,38.54,96.27,25.12,-1245.04363409573,1.0472,1,0,1.0,1,Low
92,-0.37593,-90.31749,2025-08-09,Foraging,0,1.0,0.0,0.0,5.78,5.784,0.3088,40.0,96.17,25.42,-1382.7712517114064,1.0387,1,0,1.0,1,Low
92,-0.41859,-90.29742,2025-08-10,Foraging,0,1.0,0.0,0.0,5.24,5.242,0.3389,39.6,78.14,26.17,-1637.747514378795,1.0404,1,0,1.0,1,Low
92,-0.47471,-90.32418,2025-08-06,Foraging,0,1.0,0.0,0.0,0.0,6.913,0.3978,38.38,93.62,23.38,-1417.9212031205532,1.0153,1,0,1.0,1,
92,-0.48022,-90.38689,2025-08-07,Foraging,0,1.0,0.0,0.0,7.0,7.0,0.2055,49.01,74.39,26.32,-2557.066519571225,1.2164,1,0,1.0,1,Low
92,-0.41091,-90.28807,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,13.421,0.2862,32.9,117.93,27.15,-2075.416214535892,1.1735,1,0,1.0,1,
92,-0.354307,-90.476017,2025-08-09,Foraging,0,1.0,0.0,0.0,5.46,21.826,0.3118,36.3,103.7,26.94,-2314.712162535021,1.2172,1,0,1.0,1,Low
92,-0.44499,-90.29485,2025-08-07,Foraging,0,1.0,0.0,0.0,0.0,22.527,0.2989,32.73,91.3,23.42,-2040.554052265836,1.1501,1,0,1.0,1,
92,-0.379474,-90.34268,2025-08-06,Foraging,0,1.0,0.0,0.0,0.0,9.02,0.234,29.68,97.66,26.56,-933.5535947262532,1.0939,1,0,1.0,1,
92,-0.4418,-90.27866,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,9.935,0.2661,41.48,107.1,27.25,-1531.3584112546814,0.9919,1,0,1.0,1,
92,-0.44815,-90.29024,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,1.468,0.3696,42.46,87.5,24.71,-2042.718692233865,1.2526,1,0,1.0,1,
92,-0.43926,-90.27942,2025-08-06,Foraging,0,1.0,0.0,0.0,1.56,1.557,0.2854,41.76,123.14,28.13,-1732.86181675492,1.0204,1,0,1.0,1,Low
92,-0.44613,-90.31489,2025-08-08,Foraging,0,1.0,0.0,0.0,2.01,4.017,0.3739,36.3,109.18,23.78,-2612.0044939037384,1.0428,1,0,1.0,1,Low
92,-0.40284,-90.29132,2025-08-10,Foraging,0,1.0,0.0,0.0,2.74,5.481,0.4455,41.62,109.67,26.0,-1632.4933512029284,0.9644,1,0,1.0,1,Low
92,-0.46484,-90.33844,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,8.659,0.3576,40.73,97.82,27.78,-2038.5015027033248,1.1994,1,0,1.0,1,
92,-0.340084,-90.408747,2025-08-02,Foraging,0,1.0,0.0,0.0,0.0,15.923,0.2187,49.16,102.59,28.25,-1897.326057841811,1.0233,1,0,1.0,1,
92,-0.40743,-90.2763,2025-08-05,Foraging,0,1.0,0.0,0.0,5.51,16.522,0.2441,36.54,89.47,26.83,-2295.5209784900558,1.0708,1,0,1.0,1,Low
92,-0.44103,-90.32047,2025-08-03,Foraging,0,1.0,0.0,0.0,0.0,6.171,0.2619,42.55,104.24,25.38,-2353.001351831116,1.2842,1,0,1.0,1,
92,-0.44771,-90.29715,2025-08-06,Foraging,0,1.0,0.0,0.0,0.9,2.697,0.3968,39.32,74.86,25.43,-1723.4304442657117,1.3007,1,0,1.0,1,Low
183,28.04853,-94.63453,2025-08-09,Foraging,0,1.0,0.0,0.0,26.13,130.661,0.363,34.57,103.62,16.06,-2665.919377154548,1.3897,1,0,1.0,1,Low
183,28.09411,-94.46511,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,17.378,0.1178,38.2,100.29,16.22,-2420.899324161016,1.4175,1,0,1.0,1,
183,27.84481,-95.82991,2025-08-09,Foraging,0,1.0,1.8557552733e-314,0.0,34.22,136.869,0.3218,47.7,111.21,14.18,-2663.604459556764,1.4414,1,0,1.0,1,Low
183,28.07813,-94.53623,2025-08-02,Foraging,0,1.0,2.952344996152787e-212,0.0,0.0,129.679,0.2856,46.88,91.94,13.43,-3008.509203525437,1.4209,1,0,1.0,1,
183,28.12871,-94.54378,2025-08-07,Foraging,0,1.0,9.41248553486739e-127,0.0,1.13,5.673,0.4394,31.92,110.82,12.66,-2432.15712083587,1.3037,1,0,1.0,1,Low
183,28.04753,-94.63392,2025-08-04,Foraging,0,1.0,1.0164290059294544e-54,0.0,0.0,12.636,0.2971,39.17,102.81,11.74,-2688.7241051897863,1.3604,1,0,1.0,1,
183,28.16404,-94.47778,2025-08-10,Foraging,0,1.0,1.4187087472609727e-87,0.0,3.34,20.059,0.3268,44.06,108.29,12.21,-2373.185295056119,1.3703,1,0,1.0,1,Low
183,28.13429,-94.5001,2025-08-05,Foraging,0,1.0,0.0,0.0,0.0,3.966,0.2857,37.95,95.04,14.88,-2451.691292903267,1.3654,1,0,1.0,1,
183,28.14921,-94.78023,2025-08-08,Foraging,0,1.0,0.0,0.0,9.17,27.517,0.2838,35.37,98.46,16.53,-2929.876706444607,1.2234,1,0,1.0,1,Low
